Datetime,Open,High,Low,Close,Volume
2026-01-09 05:20:00+00:00,25856.0,25861.599609375,25827.25,25831.94921875,0
2026-01-09 05:25:00+00:00,25831.19921875,25834.19921875,25807.19921875,25821.650390625,0
2026-01-09 05:30:00+00:00,25821.94921875,25822.05078125,25806.650390625,25810.650390625,0
2026-01-09 05:35:00+00:00,25811.0,25819.0,25806.80078125,25817.099609375,0
2026-01-09 05:40:00+00:00,25817.25,25824.30078125,25799.0,25799.0,0
2026-01-09 05:45:00+00:00,25800.150390625,25807.55078125,25793.75,25796.05078125,0
2026-01-09 05:50:00+00:00,25797.05078125,25800.94921875,25791.25,25792.75,0
2026-01-09 05:55:00+00:00,25793.150390625,25806.69921875,25792.44921875,25804.5,0
2026-01-09 06:00:00+00:00,25805.19921875,25821.650390625,25791.650390625,25791.75,0
2026-01-09 06:05:00+00:00,25791.55078125,25791.55078125,25754.05078125,25759.94921875,0
2026-01-09 06:10:00+00:00,25761.44921875,25766.75,25754.0,25755.349609375,0
2026-01-09 06:15:00+00:00,25754.94921875,25761.69921875,25744.25,25746.75,0
2026-01-09 06:20:00+00:00,25747.849609375,25751.599609375,25735.19921875,25741.75,0
2026-01-09 06:25:00+00:00,25742.599609375,25751.30078125,25737.80078125,25743.25,0
2026-01-09 06:30:00+00:00,25743.900390625,25757.19921875,25737.30078125,25756.05078125,0
2026-01-09 06:35:00+00:00,25756.75,25761.75,25749.849609375,25749.849609375,0
2026-01-09 06:40:00+00:00,25750.25,25753.349609375,25734.94921875,25739.349609375,0
2026-01-09 06:45:00+00:00,25740.44921875,25756.650390625,25740.19921875,25745.150390625,0
2026-01-09 06:50:00+00:00,25746.30078125,25746.650390625,25731.099609375,25731.099609375,0
2026-01-09 06:55:00+00:00,25731.75,25738.55078125,25715.650390625,25716.75,0
2026-01-09 07:00:00+00:00,25717.0,25729.0,25714.150390625,25718.650390625,0
2026-01-09 07:05:00+00:00,25718.0,25718.0,25681.400390625,25695.19921875,0
2026-01-09 07:10:00+00:00,25695.19921875,25695.19921875,25674.69921875,25689.150390625,0
2026-01-09 07:15:00+00:00,25688.94921875,25690.099609375,25665.25,25673.44921875,0
2026-01-09 07:20:00+00:00,25673.80078125,25698.80078125,25672.849609375,25692.900390625,0
2026-01-09 07:25:00+00:00,25691.900390625,25699.44921875,25683.30078125,25689.69921875,0
2026-01-09 07:30:00+00:00,25691.30078125,25697.849609375,25680.650390625,25689.25,0
2026-01-09 07:35:00+00:00,25688.55078125,25695.650390625,25683.25,25688.349609375,0
2026-01-09 07:40:00+00:00,25689.19921875,25698.30078125,25686.349609375,25691.05078125,0
2026-01-09 07:45:00+00:00,25691.05078125,25703.150390625,25685.25,25702.5,0
2026-01-09 07:50:00+00:00,25703.099609375,25716.349609375,25700.900390625,25702.349609375,0
2026-01-09 07:55:00+00:00,25702.44921875,25710.0,25699.0,25709.150390625,0
2026-01-09 08:00:00+00:00,25708.599609375,25710.80078125,25688.099609375,25694.69921875,0
2026-01-09 08:05:00+00:00,25695.849609375,25730.400390625,25695.849609375,25716.099609375,0
2026-01-09 08:10:00+00:00,25716.349609375,25716.349609375,25681.30078125,25683.80078125,0
2026-01-09 08:15:00+00:00,25684.900390625,25691.94921875,25670.650390625,25681.5,0
2026-01-09 08:20:00+00:00,25681.599609375,25687.599609375,25666.400390625,25671.650390625,0
2026-01-09 08:25:00+00:00,25671.69921875,25687.650390625,25665.25,25683.849609375,0
2026-01-09 08:30:00+00:00,25683.900390625,25692.94921875,25671.5,25682.599609375,0
2026-01-09 08:35:00+00:00,25683.099609375,25689.25,25671.75,25680.400390625,0
2026-01-09 08:40:00+00:00,25681.900390625,25682.650390625,25659.599609375,25660.150390625,0
2026-01-09 08:45:00+00:00,25662.849609375,25675.849609375,25654.650390625,25661.349609375,0
2026-01-09 08:50:00+00:00,25663.349609375,25669.900390625,25655.900390625,25660.099609375,0
2026-01-09 08:55:00+00:00,25662.099609375,25673.75,25651.900390625,25652.05078125,0
2026-01-09 09:00:00+00:00,25653.80078125,25662.30078125,25648.44921875,25661.25,0
2026-01-09 09:05:00+00:00,25662.150390625,25670.650390625,25652.099609375,25652.900390625,0
2026-01-09 09:10:00+00:00,25653.0,25662.25,25623.5,25657.30078125,0
2026-01-09 09:15:00+00:00,25658.75,25671.19921875,25657.25,25669.94921875,0
2026-01-09 09:20:00+00:00,25671.30078125,25673.150390625,25658.349609375,25669.75,0
2026-01-09 09:25:00+00:00,25672.05078125,25684.349609375,25668.849609375,25674.69921875,0
2026-01-09 09:30:00+00:00,25679.900390625,25684.599609375,25661.05078125,25679.44921875,0
2026-01-09 09:35:00+00:00,25681.349609375,25696.80078125,25676.900390625,25688.75,0
2026-01-09 09:40:00+00:00,25688.75,25703.0,25685.900390625,25695.05078125,0
2026-01-09 09:45:00+00:00,25694.150390625,25694.150390625,25677.05078125,25678.0,0
2026-01-09 09:50:00+00:00,25679.94921875,25697.349609375,25678.849609375,25685.849609375,0
2026-01-09 09:55:00+00:00,25686.05078125,25703.69921875,25681.5,25703.69921875,0
2026-01-12 03:45:00+00:00,25671.94921875,25699.55078125,25611.05078125,25611.05078125,0
2026-01-12 03:50:00+00:00,25610.650390625,25610.650390625,25556.099609375,25559.80078125,0
2026-01-12 03:55:00+00:00,25558.849609375,25566.05078125,25529.400390625,25532.44921875,0
2026-01-12 04:00:00+00:00,25532.349609375,25579.150390625,25530.19921875,25568.75,0
2026-01-12 04:05:00+00:00,25569.099609375,25597.099609375,25560.599609375,25583.849609375,0
2026-01-12 04:10:00+00:00,25582.05078125,25582.05078125,25543.650390625,25557.599609375,0
2026-01-12 04:15:00+00:00,25558.400390625,25595.55078125,25546.0,25595.44921875,0
2026-01-12 04:20:00+00:00,25596.25,25608.55078125,25575.599609375,25589.900390625,0
2026-01-12 04:25:00+00:00,25590.099609375,25601.150390625,25557.55078125,25557.55078125,0
2026-01-12 04:30:00+00:00,25557.900390625,25591.80078125,25557.44921875,25589.69921875,0
2026-01-12 04:35:00+00:00,25588.94921875,25596.25,25575.05078125,25580.30078125,0
2026-01-12 04:40:00+00:00,25580.30078125,25580.30078125,25556.400390625,25556.900390625,0
2026-01-12 04:45:00+00:00,25556.900390625,25587.05078125,25545.94921875,25583.599609375,0
2026-01-12 04:50:00+00:00,25583.30078125,25591.650390625,25574.849609375,25585.44921875,0
2026-01-12 04:55:00+00:00,25585.150390625,25598.19921875,25571.5,25583.150390625,0
2026-01-12 05:00:00+00:00,25582.849609375,25593.0,25566.400390625,25570.94921875,0
2026-01-12 05:05:00+00:00,25570.900390625,25575.25,25560.849609375,25560.849609375,0
2026-01-12 05:10:00+00:00,25559.849609375,25574.19921875,25558.25,25563.150390625,0
2026-01-12 05:15:00+00:00,25561.80078125,25573.05078125,25538.80078125,25569.44921875,0
2026-01-12 05:20:00+00:00,25569.150390625,25582.650390625,25551.849609375,25556.69921875,0
2026-01-12 05:25:00+00:00,25556.349609375,25561.849609375,25545.599609375,25547.349609375,0
2026-01-12 05:30:00+00:00,25547.599609375,25551.5,25541.25,25547.349609375,0
2026-01-12 05:35:00+00:00,25545.650390625,25549.44921875,25534.80078125,25541.400390625,0
2026-01-12 05:40:00+00:00,25539.94921875,25547.400390625,25529.55078125,25532.849609375,0
2026-01-12 05:45:00+00:00,25531.900390625,25532.94921875,25509.80078125,25514.94921875,0
2026-01-12 05:50:00+00:00,25515.349609375,25521.19921875,25503.30078125,25507.349609375,0
2026-01-12 05:55:00+00:00,25507.75,25517.05078125,25501.849609375,25502.400390625,0
2026-01-12 06:00:00+00:00,25501.94921875,25502.5,25476.150390625,25476.900390625,0
2026-01-12 06:05:00+00:00,25477.75,25493.19921875,25477.099609375,25482.69921875,0
2026-01-12 06:10:00+00:00,25483.0,25488.75,25473.400390625,25480.599609375,0
2026-01-12 06:15:00+00:00,25481.44921875,25499.94921875,25474.5,25490.849609375,0
2026-01-12 06:20:00+00:00,25491.0,25496.900390625,25483.900390625,25492.150390625,0
2026-01-12 06:25:00+00:00,25491.30078125,25502.849609375,25491.25,25501.55078125,0
2026-01-12 06:30:00+00:00,25501.44921875,25516.94921875,25496.19921875,25501.0,0
2026-01-12 06:35:00+00:00,25500.75,25530.44921875,25500.75,25520.0,0
2026-01-12 06:40:00+00:00,25520.44921875,25578.900390625,25511.0,25578.30078125,0
2026-01-12 06:45:00+00:00,25577.5,25613.30078125,25566.25,25601.30078125,0
2026-01-12 06:50:00+00:00,25601.900390625,25667.5,25601.05078125,25644.849609375,0
2026-01-12 06:55:00+00:00,25642.55078125,25678.900390625,25634.900390625,25660.80078125,0
2026-01-12 07:00:00+00:00,25660.94921875,25702.75,25656.44921875,25697.5,0
2026-01-12 07:05:00+00:00,25696.94921875,25707.30078125,25676.099609375,25680.75,0
2026-01-12 07:10:00+00:00,25680.849609375,25736.80078125,25679.5,25723.05078125,0
2026-01-12 07:15:00+00:00,25723.349609375,25738.099609375,25710.599609375,25710.599609375,0
2026-01-12 07:20:00+00:00,25710.900390625,25727.400390625,25710.900390625,25726.5,0
2026-01-12 07:25:00+00:00,25725.94921875,25728.30078125,25708.849609375,25709.05078125,0
2026-01-12 07:30:00+00:00,25709.5,25710.94921875,25673.099609375,25699.400390625,0
2026-01-12 07:35:00+00:00,25698.849609375,25720.55078125,25698.25,25717.099609375,0
2026-01-12 07:40:00+00:00,25717.400390625,25726.55078125,25706.44921875,25722.30078125,0
2026-01-12 07:45:00+00:00,25721.80078125,25728.0,25703.80078125,25705.19921875,0
2026-01-12 07:50:00+00:00,25705.44921875,25710.0,25694.599609375,25706.650390625,0
2026-01-12 07:55:00+00:00,25704.30078125,25705.900390625,25687.25,25689.05078125,0
2026-01-12 08:00:00+00:00,25689.150390625,25746.05078125,25689.150390625,25745.25,0
2026-01-12 08:05:00+00:00,25745.400390625,25757.0,25727.599609375,25738.94921875,0
2026-01-12 08:10:00+00:00,25739.150390625,25755.30078125,25730.05078125,25730.44921875,0
2026-01-12 08:15:00+00:00,25730.55078125,25745.650390625,25730.44921875,25738.900390625,0
2026-01-12 08:20:00+00:00,25738.400390625,25746.599609375,25727.400390625,25746.349609375,0
2026-01-12 08:25:00+00:00,25745.69921875,25748.5,25727.900390625,25741.69921875,0
2026-01-12 08:30:00+00:00,25741.30078125,25742.69921875,25715.099609375,25730.25,0
2026-01-12 08:35:00+00:00,25730.349609375,25743.30078125,25726.099609375,25741.69921875,0
2026-01-12 08:40:00+00:00,25741.5,25743.650390625,25726.94921875,25728.44921875,0
2026-01-12 08:45:00+00:00,25727.94921875,25743.099609375,25727.0,25731.099609375,0
2026-01-12 08:50:00+00:00,25730.5,25765.5,25727.05078125,25763.55078125,0
2026-01-12 08:55:00+00:00,25763.349609375,25770.849609375,25749.849609375,25755.69921875,0
2026-01-12 09:00:00+00:00,25756.0,25761.25,25730.900390625,25733.0,0
2026-01-12 09:05:00+00:00,25732.94921875,25747.650390625,25704.650390625,25744.900390625,0
2026-01-12 09:10:00+00:00,25744.650390625,25763.69921875,25742.849609375,25760.80078125,0
2026-01-12 09:15:00+00:00,25760.349609375,25771.099609375,25755.19921875,25765.69921875,0
2026-01-12 09:20:00+00:00,25765.19921875,25794.099609375,25765.19921875,25787.849609375,0
2026-01-12 09:25:00+00:00,25787.19921875,25813.150390625,25786.849609375,25810.44921875,0
2026-01-12 09:30:00+00:00,25808.94921875,25808.94921875,25778.05078125,25783.849609375,0
2026-01-12 09:35:00+00:00,25783.80078125,25791.150390625,25775.099609375,25785.19921875,0
2026-01-12 09:40:00+00:00,25785.0,25788.150390625,25776.150390625,25778.5,0
2026-01-12 09:45:00+00:00,25778.30078125,25791.5,25778.30078125,25785.69921875,0
2026-01-12 09:50:00+00:00,25786.19921875,25798.05078125,25782.599609375,25797.25,0
2026-01-12 09:55:00+00:00,25797.650390625,25807.94921875,25792.80078125,25806.099609375,0
2026-01-13 03:45:00+00:00,25886.05078125,25889.0,25837.849609375,25846.25,0
2026-01-13 03:50:00+00:00,25845.75,25852.650390625,25814.19921875,25836.30078125,0
2026-01-13 03:55:00+00:00,25836.75,25836.75,25760.400390625,25762.849609375,0
2026-01-13 04:00:00+00:00,25761.400390625,25778.0,25731.94921875,25745.349609375,0
2026-01-13 04:05:00+00:00,25744.69921875,25756.0,25725.30078125,25736.30078125,0
2026-01-13 04:10:00+00:00,25735.75,25735.900390625,25710.150390625,25730.19921875,0
2026-01-13 04:15:00+00:00,25732.400390625,25789.75,25732.400390625,25739.19921875,0
2026-01-13 04:20:00+00:00,25737.900390625,25769.05078125,25730.55078125,25743.400390625,0
2026-01-13 04:25:00+00:00,25744.0,25744.75,25701.30078125,25709.849609375,0
2026-01-13 04:30:00+00:00,25710.150390625,25751.80078125,25705.19921875,25749.599609375,0
2026-01-13 04:35:00+00:00,25748.599609375,25767.19921875,25736.349609375,25760.650390625,0
2026-01-13 04:40:00+00:00,25761.55078125,25771.0,25738.099609375,25738.099609375,0
2026-01-13 04:45:00+00:00,25738.900390625,25756.19921875,25726.099609375,25737.75,0
2026-01-13 04:50:00+00:00,25736.80078125,25774.44921875,25736.80078125,25759.150390625,0
2026-01-13 04:55:00+00:00,25761.05078125,25803.599609375,25757.44921875,25799.44921875,0
2026-01-13 05:00:00+00:00,25799.30078125,25827.05078125,25795.55078125,25806.19921875,0
2026-01-13 05:05:00+00:00,25805.44921875,25809.19921875,25766.150390625,25776.30078125,0
2026-01-13 05:10:00+00:00,25774.05078125,25776.099609375,25750.19921875,25767.69921875,0
2026-01-13 05:15:00+00:00,25766.900390625,25782.44921875,25754.94921875,25777.19921875,0
2026-01-13 05:20:00+00:00,25776.44921875,25799.599609375,25770.650390625,25772.150390625,0
2026-01-13 05:25:00+00:00,25771.849609375,25787.80078125,25761.849609375,25778.900390625,0
2026-01-13 05:30:00+00:00,25779.75,25788.599609375,25759.650390625,25773.30078125,0
2026-01-13 05:35:00+00:00,25773.849609375,25796.0,25766.44921875,25795.599609375,0
2026-01-13 05:40:00+00:00,25795.44921875,25799.55078125,25778.849609375,25788.599609375,0
2026-01-13 05:45:00+00:00,25788.0,25795.900390625,25775.69921875,25785.80078125,0
2026-01-13 05:50:00+00:00,25784.55078125,25794.849609375,25776.150390625,25781.25,0
2026-01-13 05:55:00+00:00,25780.150390625,25803.94921875,25780.150390625,25795.900390625,0
2026-01-13 06:00:00+00:00,25794.30078125,25813.5,25787.69921875,25808.44921875,0
2026-01-13 06:05:00+00:00,25808.400390625,25819.30078125,25803.650390625,25810.349609375,0
2026-01-13 06:10:00+00:00,25809.650390625,25816.5,25786.75,25789.69921875,0
2026-01-13 06:15:00+00:00,25788.44921875,25790.400390625,25779.19921875,25785.75,0
2026-01-13 08:00:00+00:00,25661.849609375,25663.30078125,25659.599609375,25661.400390625,0
2026-01-13 08:10:00+00:00,25662.69921875,25676.69921875,25661.900390625,25676.150390625,0
2026-01-13 08:15:00+00:00,25675.25,25678.150390625,25661.25,25665.0,0
2026-01-13 08:20:00+00:00,25664.900390625,25686.650390625,25664.900390625,25671.44921875,0
2026-01-13 08:25:00+00:00,25671.55078125,25672.349609375,25658.94921875,25663.650390625,0
2026-01-13 08:30:00+00:00,25662.94921875,25667.5,25644.80078125,25647.05078125,0
2026-01-13 08:35:00+00:00,25645.44921875,25651.55078125,25638.349609375,25649.19921875,0
2026-01-13 08:40:00+00:00,25648.900390625,25650.30078125,25621.44921875,25636.55078125,0
2026-01-13 08:45:00+00:00,25636.25,25649.05078125,25623.650390625,25638.19921875,0
2026-01-13 08:50:00+00:00,25637.5,25640.80078125,25615.0,25615.25,0
2026-01-13 08:55:00+00:00,25614.900390625,25622.80078125,25609.849609375,25612.599609375,0
2026-01-13 09:00:00+00:00,25611.650390625,25662.900390625,25603.400390625,25640.25,0
2026-01-13 09:05:00+00:00,25639.599609375,25674.19921875,25634.80078125,25662.19921875,0
2026-01-13 09:10:00+00:00,25661.099609375,25702.30078125,25658.849609375,25692.650390625,0
2026-01-13 09:15:00+00:00,25692.900390625,25712.849609375,25687.80078125,25690.650390625,0
2026-01-13 09:20:00+00:00,25689.900390625,25722.75,25688.5,25713.900390625,0
2026-01-13 09:25:00+00:00,25715.05078125,25726.05078125,25690.80078125,25707.94921875,0
2026-01-13 09:30:00+00:00,25711.849609375,25757.150390625,25702.05078125,25706.19921875,0
2026-01-13 09:35:00+00:00,25705.94921875,25747.55078125,25705.30078125,25746.94921875,0
2026-01-13 09:40:00+00:00,25746.150390625,25751.94921875,25733.650390625,25737.400390625,0
2026-01-13 09:45:00+00:00,25738.849609375,25749.650390625,25724.400390625,25726.849609375,0
2026-01-13 09:50:00+00:00,25729.44921875,25741.849609375,25719.599609375,25731.0,0
2026-01-13 09:55:00+00:00,25731.30078125,25736.80078125,25710.44921875,25714.19921875,0
2026-01-14 03:45:00+00:00,25647.05078125,25718.849609375,25640.400390625,25683.25,0
2026-01-14 03:50:00+00:00,25684.19921875,25742.099609375,25680.5,25705.150390625,0
2026-01-14 03:55:00+00:00,25704.599609375,25744.80078125,25704.150390625,25737.5,0
2026-01-14 04:00:00+00:00,25737.69921875,25750.150390625,25722.19921875,25734.19921875,0
2026-01-14 04:05:00+00:00,25733.94921875,25746.599609375,25726.0,25732.849609375,0
2026-01-14 04:10:00+00:00,25732.400390625,25739.599609375,25703.150390625,25706.650390625,0
2026-01-14 04:15:00+00:00,25704.900390625,25712.849609375,25674.400390625,25689.44921875,0
2026-01-14 04:20:00+00:00,25689.349609375,25743.599609375,25688.25,25742.44921875,0
2026-01-14 04:25:00+00:00,25743.0,25761.30078125,25715.69921875,25729.900390625,0
2026-01-14 04:30:00+00:00,25729.599609375,25733.80078125,25710.150390625,25717.25,0
2026-01-14 04:35:00+00:00,25715.650390625,25723.849609375,25700.0,25708.55078125,0
2026-01-14 04:40:00+00:00,25708.400390625,25708.400390625,25692.650390625,25696.80078125,0
2026-01-14 04:45:00+00:00,25697.900390625,25703.75,25670.0,25680.05078125,0
2026-01-14 04:50:00+00:00,25680.80078125,25686.25,25661.349609375,25676.099609375,0
2026-01-14 04:55:00+00:00,25676.599609375,25689.599609375,25670.44921875,25688.900390625,0
2026-01-14 05:00:00+00:00,25689.900390625,25691.849609375,25662.25,25686.599609375,0
2026-01-14 05:05:00+00:00,25686.94921875,25693.400390625,25669.69921875,25679.75,0
2026-01-14 05:10:00+00:00,25680.099609375,25718.900390625,25671.849609375,25675.0,0
2026-01-14 05:15:00+00:00,25674.94921875,25696.94921875,25662.0,25692.150390625,0
2026-01-14 05:20:00+00:00,25692.400390625,25705.349609375,25691.69921875,25703.650390625,0
2026-01-14 05:25:00+00:00,25704.55078125,25729.0,25700.349609375,25728.80078125,0
2026-01-14 05:30:00+00:00,25729.30078125,25736.0,25710.75,25733.150390625,0
2026-01-14 05:35:00+00:00,25733.80078125,25737.900390625,25713.44921875,25729.55078125,0
2026-01-14 05:40:00+00:00,25729.599609375,25737.75,25721.44921875,25726.25,0
2026-01-14 05:45:00+00:00,25723.69921875,25751.099609375,25720.30078125,25747.0,0
2026-01-14 05:50:00+00:00,25747.75,25754.94921875,25737.5,25737.5,0
2026-01-14 05:55:00+00:00,25737.900390625,25774.150390625,25732.69921875,25770.400390625,0
2026-01-14 06:00:00+00:00,25770.69921875,25775.5,25748.5,25769.0,0
